naics;year;vadd;cap;emp;lvadd;lcap;lemp
326211;1967;1823;7819.9;92.7;7.508238775;8.964427046;4.529368473
326211;1968;2078.4;8735.5;98.2;7.639353646;9.075150462;4.587006215
326211;1969;2304.3;9491.2;102.8;7.742532222;9.158120333;4.632785353
326211;1970;2388.6;10063.5;103.4;7.778462699;9.216670296;4.638604962
326211;1971;2766.8;10320.6;104.8;7.925446697;9.241897177;4.652053772
326211;1972;3070.8;10711.3;107.5;8.029693393;9.279054538;4.677490848
326211;1973;3518;11714.3;114.6;8.165647925;9.368565597;4.741447804
326211;1974;3703.3;12262.7;117.3;8.216979593;9.414317414;4.764734756
326211;1975;3462.8;12295.2;106.1;8.149832789;9.416964221;4.664382046
326211;1976;3533.7;12138.2;103.9;8.17010076;9.404112783;4.643428898
326211;1977;4347.3;12097.8;114;8.377310242;9.400778897;4.736198448
326211;1978;4107.2;12092;102.8;8.32049681;9.400299356;4.632785353
326211;1979;4457.3;12003.7;103.2;8.402298481;9.392970215;4.636668853
326211;1980;4075.6;11794.1;87.2;8.312773254;9.375354685;4.468204331
326211;1981;4853.5;11452.7;79.3;8.487455373;9.345980789;4.373238129
326211;1982;4660.4;11009;70.3;8.44685656;9.306468399;4.252771799
326211;1983;5263.8;10586.5;66.9;8.568608478;9.267334883;4.203198967
326211;1984;5312;10278.4;70.4;8.577723691;9.237799885;4.254193263
326211;1985;5300.4;10232.7;70.3;8.575537568;9.233343754;4.252771799
326211;1986;5249.9;10022.2;65.2;8.565964308;9.212557911;4.177459469
326211;1987;5559.4;9739.3;65.4;8.623245468;9.183924525;4.180522258
326211;1988;5778.6;9509;67.8;8.661916718;9.159993998;4.216562195
326211;1989;6089.3;9391.3;68;8.714288412;9.147539008;4.219507705
326211;1990;6488.6;9770.4;67.7;8.77780207;9.187112686;4.21508618
326211;1991;6654.2;9933.8;65.5;8.803003513;9.203698363;4.182050143
326211;1992;6502.3;9884.6;64.6;8.779911239;9.198733269;4.168214411
326211;1993;7125.2;9825.8;65.1;8.871393075;9.192766858;4.175924549
326211;1994;7371.7;9733.5;65.1;8.905403623;9.183328823;4.175924549
326211;1995;7354.2;9653.6;65.9;8.903026858;9.175086182;4.188138442
326211;1996;7078.7;9483.5;64.8;8.864845554;9.157308725;4.171305603
326211;1997;7521.5;9422.9;64.3;8.925520865;9.150898176;4.163559631
326211;1998;7570.3;9393;65.4;8.931987976;9.14772001;4.180522258
326211;1999;7639.9;9454.9;64.1;8.941139793;9.154288405;4.160444364
326211;2000;7681.2;9483.3;66.4;8.946531064;9.157287636;4.195697056
326211;2001;6992;9581.7;62.6;8.852521917;9.167610308;4.136765278
326211;2002;7178.7;9447;63.8;8.878873587;9.15345251;4.15575319
326211;2003;7471;9260.5;58;8.918784138;9.133513322;4.060443011
326211;2004;7364.2;9045.2;54.7;8.904385701;9.109989509;4.001863709
326211;2005;6922.1;8867.7;53.7;8.842474471;9.090170741;3.983413002
326211;2006;6136.2;8744.6;52.2;8.721960937;9.076191646;3.955082495
326211;2007;6553.8;8581.6;49.7;8.787800313;9.057375655;3.906004933
326211;2008;5781.6;8547;49.2;8.66243574;9.053335623;3.895893623
326211;2009;6673;8650.2;43.6;8.805824813;9.065337721;3.77505715
326211;2010;6746.9;8378.3;42.1;8.816838419;9.033400309;3.740047741
326211;2011;7503.5;8448;43.7;8.923124857;9.041685006;3.777348102
326211;2012;7269.8;8412.9;43.2;8.89148406;9.037521521;3.765840495
326211;2013;6996.5;8457.1;43;8.853165303;9.042761604;3.761200116
326211;2014;7350.6;8566;44.2;8.902537222;9.055556158;3.788724789
326211;2015;8338.6;8902.4;43.9;9.028650616;9.094076182;3.78191432
326211;2016;7872.8;8911.7;43.9;8.97116906;9.095120299;3.78191432
326220;1958;249;625.4;29.9;5.517452896;6.438391445;3.39785848
326220;1959;299.1;654.1;32.7;5.700777966;6.483260245;3.487375078
326220;1960;290.5;677.4;32;5.671603576;6.51826194;3.465735903
326220;1961;298.8;698.7;30.5;5.699774453;6.549221466;3.417726684
326220;1962;333.7;737.7;32.4;5.810242386;6.603537238;3.478158423
326220;1963;358.5;777.4;33.3;5.88192866;6.655955018;3.505557397
326220;1964;382.1;809.7;33.8;5.945682354;6.696663809;3.520460802
326220;1965;401.6;862.1;35.3;5.995456568;6.759371273;3.563882964
326220;1966;437.4;921.9;36.6;6.080848108;6.826436758;3.60004824
326220;1967;443.9;1012.1;36.2;6.095599312;6.919782659;3.589059119
326220;1968;483.8;1079.6;36.8;6.181671598;6.984345881;3.605497845
326220;1969;513.1;1151.6;37.6;6.240470758;7.048907559;3.62700405
326220;1970;475.2;1209.8;33.5;6.163735768;7.098210336;3.511545439
326220;1971;518;1224.7;32.6;6.249975242;7.110451195;3.484312288
326220;1972;618.7;1263.7;31.9;6.427620503;7.141799205;3.46260601
326220;1973;617.9;1281.4;30.1;6.426326632;7.155708509;3.404525172
326220;1974;737.9;1378.1;31.2;6.603808314;7.228461018;3.440418095
326220;1975;695.1;1485.3;27.2;6.54405572;7.303372051;3.303216973
326220;1976;804.3;1546.9;29.9;6.689972334;7.344008207;3.39785848
326220;1977;973.5;1581;34.4;6.880897825;7.365812837;3.538056564
326220;1978;1060.6;1611.2;38.2;6.966590065;7.384734522;3.642835516
326220;1979;1101.5;1716.7;38.7;7.004428166;7.448159122;3.6558396
326220;1980;916.6;1826.6;32.4;6.820671172;7.510211594;3.478158423
326220;1981;1075.3;1869.7;26.9;6.980354971;7.533533269;3.292126287
326220;1982;1037.8;1896.7;25.1;6.944858367;7.547870813;3.222867846
326220;1983;1108.9;1874.6;22.3;7.011123812;7.536150582;3.104586678
326220;1984;1338;1879.1;24.7;7.198931241;7.538548218;3.206803244
326220;1985;1255;1916;23.8;7.134890852;7.557994959;3.169685581
326220;1986;1201.1;1868.8;23;7.090993083;7.533051793;3.135494216
326220;1987;1240.8;1846.4;23.2;7.123511612;7.520993076;3.144152279
326220;1988;1323;1824.8;25;7.187657164;7.509225671;3.218875825
326220;1989;1307.2;1895.7;24.5;7.175642724;7.547343442;3.198673118
326220;1990;1380.1;1879.1;23.1;7.229911239;7.538548218;3.139832618
326220;1991;1177.4;1868.7;21.1;7.071063897;7.532998281;3.04927304
326220;1992;1334.4;1816.3;19.9;7.196237032;7.504556744;2.990719732
326220;1993;1517.3;1777;21.1;7.324687719;7.482681828;3.04927304
326220;1994;1517.7;1745.1;22;7.32495131;7.46456714;3.091042453
326220;1995;1642.1;1764.5;22.8;7.403731189;7.475622643;3.126760536
326220;1996;1641.6;1795.7;22.3;7.403426655;7.493150197;3.104586678
326220;1997;2162.4;1824.8;24.2;7.678973995;7.509225671;3.186352633
326220;1998;2236.9;1847.1;24.2;7.712846258;7.521372121;3.186352633
326220;1999;2453.3;1877.7;26;7.805189336;7.537802903;3.258096538
326220;2000;2213.6;1895.4;25.1;7.702375428;7.547185177;3.222867846
326220;2001;1998.6;1906.3;23.8;7.600202214;7.55291947;3.169685581
326220;2002;2097.3;1886.8;23.2;7.648406082;7.542637551;3.144152279
326220;2003;2111.5;1877.7;22.4;7.655153874;7.537802903;3.109060959
326220;2004;2104;1833.6;21.6;7.651595574;7.514036527;3.072693315
326220;2005;2221.2;1792.4;21;7.705802869;7.491310783;3.044522438
326220;2006;2284.4;1764.6;20.4;7.733858687;7.475679315;3.015534901
326220;2007;2260.1;1739.6;20;7.723164339;7.461410481;2.995732274
326220;2008;2176.5;1717.5;18.3;7.685473361;7.448625024;2.90690106
326220;2009;1798.1;1712.8;16;7.494485831;7.445884737;2.772588722
326220;2010;2208.6;1689.5;16.8;7.70011411;7.432187906;2.821378886
326220;2011;2580;1664.1;17.3;7.855544678;7.417039716;2.850706502
326220;2012;2416.9;1659.7;18.7;7.790241006;7.414392142;2.928523524
326220;2013;2517.5;1641.8;20;7.831021625;7.40354848;2.995732274
326220;2014;2836.3;1622.3;18.9;7.950255665;7.391600174;2.939161922
326220;2015;2861.7;1609.8;18.9;7.959171133;7.383865227;2.939161922
326220;2016;2833.6;1582.6;18.5;7.949303267;7.366824343;2.917770732
326291;1958;310;1370.3;38.8;5.736572297;7.222784973;3.658420247
326291;1959;372.7;1372.2;42.4;5.920773806;7.22417057;3.747148362
326291;1960;361.1;1381.7;41.4;5.889154928;7.231069904;3.723280881
326291;1961;370.8;1387.4;39.5;5.915662834;7.235186771;3.676300672
326291;1962;413.6;1416.9;41.8;6.024899323;7.256226666;3.73289634
326291;1963;443.6;1446.8;42.9;6.094923255;7.2771095;3.758871826
326291;1964;472;1475.2;43.5;6.156978986;7.296548853;3.772760938
326291;1965;493.8;1529.8;45.2;6.202130577;7.332892287;3.811097087
326291;1966;536.7;1584.6;46.7;6.285439279;7.368087289;3.843744165
326291;1967;541;1687;45.9;6.293419279;7.430707083;3.826465117
326291;1968;587.5;1800.7;46.6;6.375876246;7.495930757;3.841600541
326291;1969;621.9;1863.4;47.4;6.432779308;7.530158055;3.858622229
326291;1970;572.1;1915.4;42.1;6.349313801;7.557681757;3.740047741
326291;1971;622.7;1916.1;40.9;6.434064862;7.558047149;3.711130063
326291;1972;741.8;1953.1;48.7;6.609079665;7.577173133;3.88567903
326291;1973;860.6;2044.8;53.8;6.75762982;7.623055264;3.985273467
326291;1974;878.6;2116.4;51.9;6.778329732;7.657471811;3.94931879
326291;1975;824.2;2105.8;44.4;6.714413219;7.652450721;3.793239469
326291;1976;981.3;2152.6;45.9;6.888878223;7.674431693;3.826465117
326291;1977;1109;2173.6;48.5;7.011213987;7.684140058;3.881563798
326291;1978;1194.6;2209.2;48.9;7.08556668;7.700385738;3.889777396
326291;1979;1339.8;2254.9;52.1;7.200275628;7.720860905;3.953164949
326291;1980;1277.9;2248.9;46.7;7.152973385;7.718196487;3.843744165
326291;1981;1563.9;2286.4;47.4;7.35493798;7.734733807;3.858622229
326291;1982;1514.8;2301.6;44;7.323038696;7.741359812;3.784189634
326291;1983;1690.1;2276.2;44.9;7.432542978;7.730262665;3.804437795
326291;1984;1841.5;2292.7;45.5;7.518335736;7.737485441;3.817712326
326291;1985;1918;2318.3;46.4;7.559038255;7.748589437;3.837299459
326291;1986;1985.9;2325.1;47.1;7.593827491;7.751518328;3.852273001
326291;1987;2208.5;2350.3;49.8;7.700068831;7.762298259;3.908014984
326291;1988;2101;2397.1;46.6;7.650168701;7.782014952;3.841600541
326291;1989;2133.4;2377.5;49.5;7.66547223;7.773804794;3.90197267
326291;1990;2086.3;2417.9;46.3;7.643147441;7.790654674;3.835141961
326291;1991;1995.6;2403.9;42.4;7.598700036;7.784847697;3.747148362
326291;1992;2554.9;2373.3;48.5;7.845768363;7.772036671;3.881563798
326291;1993;2885.2;2395.2;50.7;7.967349501;7.781222014;3.925925911
326291;1994;2976.7;2526.5;54.9;7.998570583;7.834590225;4.005513349
326291;1995;3285.8;2554.5;61.4;8.097365432;7.845611789;4.117409835
326291;1996;3351.1;2574.4;63.4;8.117043929;7.853371776;4.149463861
326291;1997;3857.1;2584.8;55.4;8.257670885;7.857403415;4.014579594
326291;1998;4010.5;2734.9;56.7;8.296671201;7.913850151;4.037774211
326291;1999;4485.3;2853.7;60.3;8.408560662;7.956371677;4.099332104
326291;2000;4439.2;2971.9;60.4;8.398229459;7.996956758;4.100989105
326291;2001;3907.1;3079.4;54;8.27055069;8.032490052;3.988984047
326291;2002;4204.7;3123.5;51.9;8.343958226;8.046709447;3.94931879
326291;2003;3987.2;3087.2;45.6;8.290844509;8.03501981;3.819907717
326291;2004;3919.9;3008.6;41;8.273821422;8.009230133;3.713572067
326291;2005;4080.8;2988.4;40.1;8.314048327;8.002493406;3.691376334
326291;2006;4032.1;2905.4;37.3;8.302042611;7.974326353;3.618993327
326291;2007;4141.6;2847.1;39.9;8.328837466;7.954056211;3.686376324
326291;2008;3171.6;2782.2;34;8.061991471;7.930997261;3.526360525
326291;2009;2790.2;2687.5;28.9;7.933868557;7.896366672;3.363841595
326291;2010;3318.7;2560.1;29.1;8.107328419;7.847801599;3.370738174
326291;2011;3263.1;2471.3;29.8;8.090432943;7.812499607;3.394508394
326291;2012;3735.1;2407.1;31.9;8.225529871;7.786177982;3.46260601
326291;2013;3871;2352.6;32.7;8.261268151;7.763276379;3.487375078
326291;2014;4139.3;2377.1;32.7;8.32828197;7.773636536;3.487375078
326291;2015;4247.3;2355.2;33.8;8.354038766;7.764380929;3.520460802
326291;2016;4344.8;2345.3;33.6;8.376735007;7.760168604;3.514526067
326299;1958;362.7;1220.8;42.2;5.893576046;7.107261661;3.742420221
326299;1959;435.6;1227.1;45.9;6.076724391;7.112408941;3.826465117
326299;1960;428.7;1240;45.1;6.060757374;7.122866659;3.808882247
326299;1961;436.8;1256.8;43.1;6.079475424;7.136324087;3.763522997
326299;1962;485;1287.1;45.3;6.184148891;7.160146905;3.813307032
326299;1963;517.6;1315.7;46.3;6.249202743;7.182124122;3.835141961
326299;1964;546.6;1344.4;46.7;6.303717273;7.203703096;3.843744165
326299;1965;573.9;1406;48.7;6.352455165;7.248504072;3.88567903
326299;1966;621.9;1459.2;50.3;6.432779308;7.285643619;3.918005077
326299;1967;628.1;1552.7;49.4;6.442699389;7.34775063;3.899950424
326299;1968;683.6;1655.5;50.3;6.527372951;7.411858357;3.918005077
326299;1969;714.9;1712.3;50.9;6.572142673;7.445592775;3.929862924
326299;1970;657.2;1758.6;45.3;6.487988386;7.472273317;3.813307032
326299;1971;707.1;1756.7;43.6;6.561172099;7.471192328;3.77505715
326299;1972;838.1;1788.6;51.1;6.731137425;7.48918847;3.933784497
326299;1973;970.4;1869;56.1;6.877708358;7.533158807;4.027135813
326299;1974;996.4;1930.9;54.6;6.904148783;7.565741494;4.000033883
326299;1975;930.6;1918.2;46.6;6.835829539;7.559142525;3.841600541
326299;1976;1099;1959.2;47.8;7.002155954;7.580291506;3.867025639
326299;1977;1257.2;1973.9;50.9;7.136642305;7.58776656;3.929862924
326299;1978;1356.8;2005.2;51.4;7.212884265;7.603499085;3.939638172
326299;1979;1525;2044.3;54.6;7.329749689;7.622810712;4.000033883
326299;1980;1461.2;2039.3;49.4;7.287013295;7.620361891;3.899950424
326299;1981;1774.3;2073.4;50.1;7.481161258;7.636945051;3.914021008
326299;1982;1715.4;2086.2;46.6;7.447401569;7.643099508;3.841600541
326299;1983;1915.1;2061.7;47.2;7.55752512;7.631286164;3.854393893
326299;1984;2086.5;2076;48;7.6432433;7.638198244;3.871201011
326299;1985;2170;2100.8;49;7.682482447;7.650073504;3.891820298
326299;1986;2239.6;2107;49.5;7.714052557;7.653020414;3.90197267
326299;1987;2484.8;2130.1;52;7.817947452;7.663924206;3.951243719
326299;1988;2876.8;2170.8;55.1;7.964433844;7.682851042;4.009149716
326299;1989;2903.2;2232.8;55;7.973568856;7.711011682;4.007333185
326299;1990;2999.9;2340.6;54.6;8.006334234;7.758162586;4.000033883
326299;1991;3150.7;2394.3;53.8;8.055379929;7.780846192;3.985273467
326299;1992;3311;2411.1;55.2;8.105005538;7.787838354;4.010962953
326299;1993;3562.3;2472.3;56.3;8.178161683;7.81290417;4.030694535
326299;1994;3989.9;2551.2;55.8;8.291521447;7.844319116;4.021773869
326299;1995;3653.3;2607.3;56;8.203386148;7.866070482;4.025351691
326299;1996;3750.4;2662.8;56;8.22961778;7.88713348;4.025351691
326299;1997;4131.3;2754.8;50.6;8.326347406;7.921100124;3.923951576
326299;1998;4305.7;2822.6;50.4;8.367695005;7.945413725;3.919991175
326299;1999;4125.5;2933.1;51.5;8.324942504;7.983815163;3.941581808
326299;2000;4079.5;3007.7;48.9;8.313729711;8.008930946;3.889777396
326299;2001;3771.5;3062.1;44.6;8.235228079;8.026856234;3.797733859
326299;2002;3327.2;3028;38.2;8.109886388;8.015657615;3.642835516
326299;2003;3275.7;3011.7;35.5;8.094286866;8.010259982;3.569532696
326299;2004;3343;2956.7;33.7;8.114623886;7.991829061;3.517497837
326299;2005;3612.4;2976.8;34.8;8.19212765;7.998604177;3.549617387
